TimeStamp,TravelTime,MAC
1683740625,234,03:01:b2:06:bc:94
1683740625,236,47:a2:ad:9a:5c:4c
1683740626,234,4c:fb:01:e1:3b:40
1683740669,305,cc:78:ab:77:c2:cc
1683740649,313,2a:f9:f9:45:e9:95
1683740642,238,3d:3b:1c:c0:38:cf
1683740642,237,6a:7c:15:7e:a3:94
1683740645,247,4e:66:c4:dd:03:1e
1683740649,236,6c:3d:ea:4b:aa:30
1683740647,249,6c:11:c3:25:72:9a
1683740644,246,79:ab:1d:58:38:db
1683740649,238,44:b7:d0:6e:1b:81
1683740705,302,18:93:d7:5c:b5:8c
1683740674,287,65:4b:09:e1:db:0d
1683740675,289,59:21:c7:09:d5:8e
1683740674,287,03:af:31:45:84:4c
1683740729,320,b4:c2:6a:b5:e9:24
1683740731,316,00:25:52:ee:ee:b6
1683740699,254,28:54:10:63:5f:fa
1683740701,256,4c:a6:e6:2a:28:30
1683740731,316,40:92:59:d1:3f:b7
1683740728,310,01:11:b2:e7:00:06
1683740741,243,43:22:87:14:6a:54
1683740745,248,70:87:cf:0d:0c:96
1683740765,292,62:f5:41:74:86:ec
1683740765,292,4d:36:e7:46:11:8e
1683740758,253,85:c5:f3:f2:1a:b8
1683740758,248,53:a0:5a:1f:89:17
1683740765,291,37:cd:c5:5c:f2:9e
1683740795,273,62:c1:f5:a3:b1:4e
1683740808,240,10:4c:7b:f3:10:bc
1683740808,240,5e:ba:ee:05:2c:27
1683740807,235,31:46:93:55:02:c0
1683740808,236,2e:2b:84:43:81:c4
1683740808,236,7c:55:1a:73:bf:0c
1683740808,236,61:f8:51:af:5c:e8
1683740845,310,5a:06:c8:b6:4d:ff
1683740830,234,7c:0a:52:a5:d9:62
1683740876,285,09:73:3a:0a:2d:3c
1683740851,299,51:10:7d:71:81:31
1683740857,243,69:bf:b2:86:e1:ea
1683740856,287,7e:9d:b9:bb:b6:ed
1683740855,253,47:a0:f6:7f:57:ad
1683740854,252,5f:b5:36:7c:45:85
1683740857,288,5f:d5:25:0e:82:24
1683740857,287,64:dd:90:e5:05:7d
1683740885,287,5b:a9:ff:86:75:8a
1683740907,317,84:25:3f:58:9c:9b
1683740939,246,62:59:1a:4f:6f:f2
1683740955,263,2c:11:78:0a:d2:ed
1683741008,318,4d:c2:ee:7a:d0:43
1683740989,301,34:b8:4e:d5:70:dc
1683741011,306,14:8f:21:f4:2b:1c
1683741012,306,1a:a8:b9:f4:7c:d9
1683741016,302,6a:ae:89:ee:53:9e
1683741015,301,22:30:c5:8f:ef:73
1683741018,243,40:cf:93:59:61:4c
1683741044,304,58:92:45:5d:1a:e4
1683741045,307,3e:de:89:e6:6b:b4
1683741043,303,75:3e:5e:4e:6d:13
1683741065,262,19:07:2f:46:92:5d
1683741116,270,86:69:93:21:68:88
1683741116,271,3c:68:16:02:3b:08
1683741096,245,ec:95:26:c9:c8:e6
1683741105,280,3b:9b:5d:58:74:af
1683741103,327,d0:81:4b:c1:4e:38
1683741106,260,1d:5a:3d:69:4a:ec
1683741105,258,76:63:07:d9:72:fa
1683741105,291,7e:12:07:52:6b:92
1683741105,288,61:f2:37:68:3a:b4
1683741113,263,f0:99:19:c3:e2:2b
1683741116,270,4e:ac:2e:c0:d9:d7
1683741115,266,45:22:96:7c:87:34
1683741386,533,1c:21:9c:93:86:8f
1683741115,269,f0:45:da:c0:25:36
1683741161,274,2a:2f:cc:6e:74:54
1683741191,619,4b:7a:49:7f:03:a9
1683741171,239,5e:1f:f4:12:a3:d7
1683741185,251,2d:95:86:1f:99:a9
1683741185,251,51:66:6f:86:c1:73
1683741221,651,0b:38:01:8e:3f:91
1683741208,310,6e:a5:75:61:08:2c
1683741211,276,7e:24:0c:a9:d3:1c
1683741205,260,75:8c:64:67:4e:50
1683741211,277,51:ae:96:aa:2a:a4
1683741206,261,ae:da:ef:a1:eb:a9
1683741205,260,7a:e8:b5:e5:ad:48
1683741207,314,db:33:ad:7f:bf:d2
1683741210,275,63:d4:da:41:26:a7
1683741211,247,5d:8c:dd:c1:91:c1
1683741211,279,22:96:86:ee:d1:ae
1683741229,262,37:e5:14:a9:17:19
1683741251,261,64:a0:ce:cb:5f:21
1683741277,290,71:a2:6f:dc:e8:6e
1683741270,261,45:a8:24:dc:ec:07
1683741267,280,52:58:dc:07:98:e8
1683741270,261,57:5c:a7:b4:a3:aa
1683741273,259,43:26:4d:c8:44:35
1683741291,309,70:66:55:79:46:64
1683741310,273,7a:8d:71:c8:3f:63
1683741310,272,24:29:0e:c8:bb:2e
1683741310,272,50:7b:55:85:0b:98
1683741311,274,23:a1:e4:be:dd:d0
1683741357,325,00:25:52:ee:cd:82
1683741361,293,20:50:e7:00:32:8b
1683741361,293,5f:6d:aa:0c:cc:23
1683741367,303,00:25:52:ed:f4:93
1683741337,262,47:b8:20:f9:32:39
1683741350,316,79:08:b5:ab:3e:56
1683741353,257,f4:4e:fd:c7:cb:29
1683741349,310,00:6f:f2:a0:66:74
1683741374,257,3c:68:16:4d:66:71
1683741376,302,47:10:28:4a:6f:6f
1683741377,303,06:b2:ad:26:58:84
1683741377,303,4a:4f:b6:4a:f4:18
1683741373,256,d8:37:32:31:3b:0b
1683741375,259,63:6d:92:fa:bf:32
1683741376,241,6d:07:82:c2:2d:4a
1683741376,301,a0:6c:65:04:9e:c2
1683741376,302,74:a4:b0:4c:e0:79
1683741377,314099,00:25:ca:38:5f:aa
1683741415,269,5a:20:e1:fb:28:92
1683741415,264,5b:73:fb:59:a0:b7
1683741415,264,74:88:9e:df:03:fe
1683741436,271,59:a2:87:aa:b6:05
1683741440,258,55:c6:8e:81:2f:ce
1683741436,273,36:52:35:8f:d5:50
1683741435,244,78:81:84:6e:e5:c7
1683741450,293,5b:e3:0e:68:1e:62
1683741448,290,72:9e:71:b3:7f:a4
1683741478,246,56:82:e1:1b:3f:7f
1683741480,250,08:08:e0:83:fe:3a
1683741477,248,35:f6:52:3c:bf:8f
1683741478,246,75:8e:13:bf:19:1b
1683741479,248,52:af:c2:20:f3:83
1683741512,273,40:b9:73:eb:0b:ca
1683741486,226,40:fc:e1:4b:2b:e1
1683741745,516,6b:b0:49:af:ab:84
1683741525,283,32:9a:c5:e8:b5:4b
1683741525,283,74:72:38:55:15:af
1683741518,259,6c:3f:fe:b4:87:de
1683741521,258,56:e2:72:52:70:38
1683741557,298,4e:bb:b6:04:7c:09
1683741539,256,71:a9:ff:2e:4a:1a
1683741558,254,16:e0:3d:9e:00:b6
1683741559,256,6b:b2:90:37:b5:ed
1683741557,254,ec:81:93:aa:a3:c9
1683741558,255,72:be:d8:f4:93:2f
1683741558,256,cf:c1:ac:75:5e:af
1683741559,256,ef:9b:57:da:2a:10
1683741566,301,7e:e8:29:b2:b8:03
1683741565,298,60:98:66:91:62:1e
1683741565,300,30:83:98:55:92:f6
1683741579,313,8c:4b:14:9b:7f:16
1683741565,300,dc:0d:30:a5:c7:ae
1683741566,304,29:98:5f:76:dd:8b
1683741565,299,e0:ff:f1:6e:1e:38
1683741565,299,24:4c:ab:1e:00:4a
1683741565,299,54:f5:04:03:3b:d7
1683741570,417,5a:e9:58:13:84:80
1683741570,419,5a:1d:8a:f8:00:8d
1683741570,417,1f:92:a1:b8:b2:8e
1683741575,303,49:2a:ed:b4:f1:e3
1683741575,303,17:76:c4:15:21:24
1683741575,303,40:0a:91:95:c8:7e
1683741585,235,5d:38:b3:9e:7d:55
1683741581,231,77:0e:25:e8:b0:e7
1683741589,237,77:f2:49:6a:ec:0c
1683741589,239,2c:79:99:ca:04:03
1683741589,237,55:84:f9:04:bf:28
1683741590,239,27:50:bc:0a:4f:e8
1683741599,230,50:6b:6c:a3:88:b8
1683741599,230,60:b9:eb:f1:37:1f
1683741623,254,14:8f:21:e9:8f:0e
1683741636,264,5c:c4:b5:3c:51:75
1683741632,240,68:9d:e8:93:35:89
1683741636,264,04:cb:80:f5:6a:7c
1683741636,264,6a:13:aa:cb:f0:dd
1683741638,267,1f:4f:5e:4a:5c:2b
1683741639,270,46:5e:2f:da:cf:70
1683741640,284,84:25:3f:ae:12:bb
1683741642,240,43:6d:0a:86:83:19
1683741665,247,60:00:ed:0a:c0:89
1683741655,242,69:13:9e:36:74:b8
1683741662,246,68:64:1c:a3:18:89
1683741665,282,ec:35:4d:03:fa:21
1683741665,245,71:46:55:25:b8:a4
1683741665,245,12:a1:35:f9:44:f7
1683741665,245,66:19:ce:2c:a1:e1
1683741670,248,6a:03:e9:32:fb:ca
1683741671,249,59:5c:f0:0b:b7:7b
1683741695,304,44:0a:06:3e:7e:a2
1683741740,318,7f:cb:93:28:75:fe
1683741707,300,c0:e4:34:66:02:34
1683741730,62556,1c:e2:dc:d2:a9:af
1683741746,290,03:2f:f6:a1:17:40
1683741740,323,28:d3:d1:65:4c:f1
1683741740,318,6a:fe:90:0e:23:3e
1683741745,292,50:45:90:4e:97:f9
1683741745,288,56:d8:b3:4a:dd:ab
1683741768,283,4e:1b:68:a8:cb:2d
1683741768,982,4f:5f:41:8b:41:0d
1683741789,280,4b:64:c3:3a:42:8a
1683741797,248,38:72:35:d1:9d:de
1683741824,282,18:74:0a:a9:ef:c8
1683741822,280,5e:93:d3:e0:ff:3b
1683741823,228,4e:d5:88:25:b6:39
1683741827,273,0b:39:95:eb:f6:0d
1683741841,275,30:9f:8d:b1:71:1e
1683741842,276,53:b8:a1:1c:b3:de
1683741855,263,5e:a2:bc:7c:41:18
1683741865,323,51:4f:5d:04:a6:14
1683741865,272,7b:1c:19:bc:c5:0e
1683741889,272,37:1d:93:70:b9:a2
1683741889,271,43:ab:86:73:6b:07
1683741889,271,43:10:db:74:98:82
1683741890,272,53:5c:72:e8:60:e4
1683741918,309,6d:5e:f2:de:de:40
1683741906,294,6b:ac:88:e4:64:45
1683741910,299,5a:1f:3c:61:3f:6e
1683741919,285,2b:d6:c4:ee:c4:a8
1683741939,230,2a:41:ba:25:3f:bc
1683741943,247,79:d9:b4:43:b0:d7
1683741944,249,6a:08:eb:13:c6:23
1683741955,299,74:b5:c5:52:6f:9f
1683741960,234,3a:cf:d4:ca:94:68
1683741981,289,f4:84:4c:b7:8f:40
1683742015,306,3c:68:16:09:88:ff
1683742009,300,80:c5:f2:c1:f6:7a
1683742013,196062,84:25:3f:6c:1f:67
1683742037,249,7e:fe:e3:4a:f0:1f
1683742037,250,50:bd:ab:e7:6e:57
1683742055,310,60:ff:4c:53:d8:a6
1683742060,233,b0:d8:88:1f:41:f1
1683742068,305,27:d7:15:33:ed:03
1683742067,302,61:08:c1:32:ce:d6
1683742075,249,41:fe:ea:b5:4d:3b
1683742095,257,70:fd:d9:4b:1b:49
1683742091,286,c0:e4:34:65:fd:b8
1683742088,251,28:11:a5:ad:36:1b
1683742098,291,75:07:68:61:d0:48
1683742101,252,51:14:12:0a:25:81
1683742146,299,2f:7a:46:46:b0:e5
1683742155,278,63:6a:97:17:9a:1f
1683742118,252,f4:4e:fd:92:47:6b
1683742145,298,47:cd:09:44:f8:1c
1683742135,283,77:6d:94:de:98:72
1683742166,293,71:cb:92:fe:59:3f
1683742158,301,cd:21:0e:2a:3c:47
1683742175,342,7e:c4:19:b5:c1:40
1683742178,315,67:93:82:09:17:ce
1683742179,294,48:0c:cd:28:71:8b
1683742175,342,3c:68:16:00:80:a1
1683742170,286,69:ee:0e:15:56:3d
1683742175,342,69:f1:f9:e2:1c:ed
1683742167,285,00:1f:ff:96:8f:b6
1683742168,250,73:3a:b4:82:c4:99
1683742169,251,5f:60:f8:90:68:25
1683742170,262,50:c2:69:5f:4e:49
1683742171,263,14:7f:31:03:f9:7f
1683742171,263,7b:35:56:46:03:57
1683742176,343,23:18:4c:3a:27:9a
1683742182,285,6b:31:cf:a4:46:53
1683742182,284,5f:ba:6e:89:4c:4a
1683742211,305,42:a7:6f:5c:02:cf
1683742210,304,45:5a:56:77:4f:69
1683742209,303,1f:57:9d:6c:24:04
1683742215,293,d0:2e:ab:7c:ab:52
1683742215,292,f4:60:77:38:1e:d8
1683742230,298,6f:8a:3b:45:08:4b
1683742233,300,4f:c9:00:29:0a:7b
1683742235,264,42:d5:c3:fc:8d:d2
1683742238,257,72:69:07:ef:02:34
1683742238,257,6c:ac:5c:af:7d:aa
1683742238,257,61:0b:3b:c1:ac:bd
1683742245,262,73:d6:ab:4d:f3:b0
1683742281,313,61:d9:2b:8e:53:f5
1683742256,249,6f:cb:37:1b:cb:3b
1683742256,249,52:39:f0:c9:e4:46
1683742275,286,3c:68:16:31:0b:d8
1683742295,266,54:a5:f4:53:aa:66
1683742283,371,34:6f:91:d4:45:1d
1683742282,369,43:7e:69:d1:36:10
1683742284,316,52:fe:dc:4f:16:ce
1683742276,287,54:54:0c:bb:ff:fb
1683742288,257,39:1a:33:af:00:84
1683742288,303,42:58:d8:00:aa:14
1683742288,256,56:2a:4b:e9:c1:3c
1683742288,256,54:f2:20:80:89:ef
1683742289,285,7b:70:20:bb:bb:19
1683742320,630,f0:99:19:ec:8a:28
1683742294,280,3f:f4:e2:6d:9a:d5
1683742294,275,6e:46:58:6d:ef:e9
1683742310,285,90:f1:57:97:0c:db
1683742316,256,44:c1:72:28:fd:bc
1683742350,275,00:25:ca:44:8b:64
1683742350,275,06:84:85:6f:1c:57
1683742335,263,48:20:84:1b:66:e7
1683742335,263,14:8f:5c:ac:0d:17
1683742345,261,45:66:eb:dc:7b:69
1683742350,275,41:ec:33:49:a0:39
1683742347,295,6b:4a:cf:28:33:c3
1683742346,252,53:3d:b9:5c:06:3d
1683742350,275,56:c7:41:fe:dc:b5
1683742382,266,56:1b:bb:b2:ec:aa
1683742365,261,0c:ce:53:19:89:d6
1683742380,268,3b:13:af:ce:35:2c
1683742375,259,eb:06:ef:78:1c:79
1683742376,259,36:1c:9a:db:24:4c
1683742415,293,51:0d:bc:ce:bf:d7
1683742415,294,5a:66:31:8c:d7:5c
1683742415,294,0a:ea:4c:96:a4:67
1683742430,253,53:ae:cf:13:64:00
1683742431,251,62:53:59:62:67:21
1683742433,252,13:38:f5:89:df:78
1683742445,279,78:a3:5f:0f:f3:7a
1683742449,253,6e:ad:1a:b7:45:8a
1683742450,254,3c:c9:ee:b4:31:b4
1683742450,254,65:21:a0:fe:f2:82
1683742465,289,68:1f:60:dd:a7:bf
1683742465,278,52:3d:49:67:66:56
1683742495,232,78:57:35:ec:4c:0b
1683742495,232,76:1a:3e:f0:1e:83
1683742496,261,43:54:28:24:20:df
1683742495,260,7e:fc:7c:72:78:10
1683742495,232,42:f8:26:18:95:28
1683742496,233,3b:38:a0:45:86:ec
1683742523,288,de:ab:94:f1:10:a4
1683742525,263,6d:2d:f7:82:40:b8
1683742528,238,75:3e:1b:4e:f1:1a
1683742524,264,30:62:74:fd:48:3e
1683742535,317,59:a5:bd:31:35:16
1683742529,318,88:6b:0f:88:ca:a6
1683742542,248,18:67:9d:e5:c7:06
1683742551,229,6f:dc:53:7b:44:6a
1683742557,235,5f:2a:f0:24:89:12
1683742571,249,5a:6f:fb:6f:0d:7b
1683742571,249,27:69:2d:e0:b8:9a
1683742575,231,61:fd:56:9c:b8:a6
1683742576,233,36:ba:c5:06:a8:73
1683742574,231,53:76:d1:9d:9f:51
1683742606,285,79:51:d5:27:b1:f7
1683742611,252,52:ad:4f:94:f1:90
1683742606,285,47:b0:75:8d:9d:be
1683742607,286,6e:11:31:f9:27:82
1683742611,252,37:87:32:5f:a7:dd
1683742611,252,45:92:14:8a:55:d2
1683742611,252,4b:14:54:fe:97:7d
1683742627,305,50:32:5f:aa:ad:78
1683742628,296,4e:ee:4a:5d:e4:b9
1683742626,294,41:dd:87:d0:b3:c5
1683742624,298,ec:2e:98:4e:fc:ca
1683742641,311,03:03:b8:76:91:68
1683742643,305,b4:c2:6a:5f:75:08
1683742643,304,50:4c:0f:3d:24:31
1683742637,309,5d:14:8c:7b:a5:a9
1683742657,612,6c:6e:89:0c:76:ef
1683742669,302,46:2b:7d:27:2e:4d
1683742694,350,7a:96:93:52:87:5f
1683742685,248,2c:b9:e6:4e:cc:12
1683742706,260,54:53:d8:59:46:d3
1683742696,293,15:e5:5a:01:54:68
1683742696,263,56:25:39:72:82:26
1683742696,293,7a:fb:f2:1a:38:00
1683742691,304,84:25:3f:89:50:1f
1683742699,264,41:f9:c2:f0:fa:d4
1683742695,302,84:25:3f:89:36:6d
1683742696,263,77:d9:47:c8:d6:2f
1683742698,264,bc:d0:74:04:5f:46
1683742699,264,71:d7:d3:3d:39:84
1683742699,265,06:1a:10:85:f3:ed
1683742705,270,79:88:d2:9e:a8:38
1683742701,266,4b:de:3c:57:48:99
1683742755,322,65:e2:cd:0c:31:ef
1683742755,323,cc:3f:c1:d0:d7:ae
1683742735,790,06:28:63:f5:d5:56
1683742747,317,14:13:0b:0b:d3:bd
1683742748,247,76:6b:5d:c3:6e:7b
1683742755,323,69:d9:d4:c8:75:e1
1683742755,322,1f:6a:09:49:76:00
1683742748,246,34:81:f4:89:f4:58
1683742785,299,4e:42:35:bf:13:4a
1683742760,308,00:25:ca:83:cf:2e
1683742798,286,37:c9:82:46:e4:cb
1683742785,297,1e:64:79:9c:45:82
1683742779,289,48:55:f8:e0:e7:94
1683742790,438233,2c:ab:33:5a:ad:41
1683742805,254,60:b5:58:3f:24:97
1683742819,287,40:2e:71:20:a7:5e
1683742819,292,94:54:93:1d:03:29
1683742816,250,e8:68:d4:bd:d0:17
1683742829,303,2c:11:65:d8:76:70
1683742838,267,71:0e:8d:f9:3a:27
1683742838,260,1a:bd:69:e9:f4:6a
1683742832,254,66:28:4f:f2:de:26
1683742848,291,3c:68:16:10:2a:74
1683742847,304,14:07:db:b4:d0:84
1683742857,314,e0:08:35:f5:2a:70
1683742846,304,5e:cb:35:00:41:c0
1683742856,313,4e:21:9c:11:b4:a9
1683742861,320,f0:99:19:c2:99:5d
1683742845,303,65:f6:fc:7e:ab:a3
1683742875,291,62:bb:ee:52:99:64
1683742849,290,55:36:a7:ef:df:cf
1683742849,245,54:6b:6b:a4:27:d0
1683742861,286,4d:42:c1:a5:f1:9f
1683742861,289,d3:35:dc:c7:77:5f
1683742875,290,3d:3b:64:d9:cf:a4
1683742864,289,84:25:3f:61:b1:8f
1683742927,267,1e:24:d0:76:5b:e8
1683742936,260,00:05:4f:c9:e9:ef
1683742933,249,00:66:19:90:1b:92
1683742933,262,5d:0d:49:4e:40:86
1683742966,302,7f:cd:2d:da:ec:96
1683742955,275,63:d5:a7:cc:d9:7c
1683742969,327,57:a0:32:6a:75:a4
1683742976,309,3c:68:16:0b:46:88
1683742967,325,54:e0:7e:47:07:7c
1683742967,326,1d:e2:61:d8:90:aa
1683742985,245,76:b5:a0:1d:12:a5
1683743012,287,64:75:d3:57:4f:a9
1683743013,288,69:37:0a:84:15:05
1683743013,150705,00:25:ca:82:4b:52
1683743023,278,45:ec:5c:24:e6:4c
1683743020,276,62:e9:8e:71:2b:c4
1683743024,281,68:3b:df:a0:58:29
1683743024,282,4e:89:67:73:f9:86
1683743025,280,6f:ab:16:03:2c:c1
1683743032,273,5c:88:bf:a8:e6:50
1683743032,271,76:82:ba:f7:09:e5
1683743075,300,fb:aa:14:70:12:c7
1683743124,342,70:e3:89:c1:b3:dd
1683743058,250,11:c1:2a:6c:8a:ba
1683743055,266,60:ab:d2:64:e3:12
1683743055,262,4a:7c:d2:7e:14:db
1683743058,287,5f:0d:89:44:78:83
1683743058,250,5e:c0:36:19:bc:dd
1683743058,287,4f:83:78:10:66:ef
1683743070,253,4e:f1:a6:3b:b5:c2
1683743072,241,dd:bc:91:f3:ce:8f
1683743075,305,cf:dc:63:4d:d1:d6
1683743097,260,7c:b7:1c:5a:03:e2
1683743097,260,30:ca:8e:1e:8c:e4
1683743097,260,6d:f5:49:0d:5f:70
1683743107,244,26:26:ea:e9:e6:55
1683743107,244,72:37:39:30:c2:66
1683743105,243,43:1c:1a:b8:60:6e
1683743106,266,18:a4:89:c1:e6:08
1683743107,244,33:5d:50:d7:9c:f0
1683743107,268,7d:e3:56:01:12:24
1683743110,294,75:3d:66:09:0f:55
1683743135,309,5c:df:0d:4b:8d:1d
1683743154,319,3c:68:16:05:28:f3
1683743135,308,f6:3b:01:af:0e:a1
1683743135,308,1f:47:09:eb:19:37
1683743151,316,66:c0:c3:a7:6f:12
1683743139,308,2e:35:2d:9e:a1:75
1683743135,251,4a:35:ca:d6:f5:ae
1683743135,312,b4:c2:6a:b6:11:f2
1683743151,249,4b:ed:62:ad:06:ea
1683743146,245,63:7f:88:be:49:27
1683743151,249,3b:13:41:9e:dd:f4
1683743151,249,54:cf:d1:77:53:25
1683743151,249,66:5e:8a:7e:56:a3
1683743151,249,60:ab:df:c4:5f:c6
1683743165,224,38:a8:8e:8e:77:54
1683743162,298,21:3f:61:87:3e:42
1683743162,298,59:cc:60:72:01:7f
1683743162,316,72:42:f8:63:1b:65
1683743162,299,62:a9:6f:e3:45:e9
1683743188,250,50:ad:cf:a7:aa:f4
1683743188,250,6b:19:06:5e:26:65
1683743221,327,00:25:52:d9:2e:87
1683743197,298,46:01:a7:a4:d3:c0
1683743198,294,48:00:91:ec:38:38
1683743198,299,5b:8f:46:35:b9:1f
1683743224,286,80:c5:f2:c2:01:76
1683743215,297,7c:bf:95:f2:08:73
1683743226,311,7e:98:a2:ec:b0:3d
1683743218,577403,84:25:3f:6e:5e:7d
1683743225,253,41:b7:5a:23:c2:8d
1683743225,254,63:88:cb:1d:7b:f4
1683743224,252,5e:6a:4f:a3:eb:25
1683743230,910,43:d4:20:3d:60:a6
1683743275,308,46:4f:e3:3c:7f:c8
1683743258,266,44:72:65:dd:11:59
1683743287,312,54:48:23:b2:02:3c
1683743278,324,3c:68:16:22:67:53
1683743277,323,d9:5a:94:3b:ae:e0
1683743275,310,c7:4c:67:ee:50:f8
1683743290,322,b4:c2:6a:3a:b5:c1
1683743280,313,14:6c:62:52:a3:68
1683743287,318,c4:dd:57:59:11:f6
1683743284,317,40:41:12:68:0b:11
1683743298,243,28:50:c1:82:39:81
1683743298,242,5c:65:b8:22:4e:98
1683743300,270,4f:d0:26:2d:c3:58
1683743307,245,ac:b2:fd:37:77:7a
1683743300,270,01:c8:9c:27:67:ee
1683743308,246,67:65:ee:b5:e5:e4
1683743305,283,7b:41:ec:b8:20:1d
1683743315,735,7b:ae:47:46:fb:9f
1683743348,278,70:a1:69:1f:86:24
1683743335,266,28:28:46:1e:94:2f
1683743326,246,40:01:f6:af:51:c3
1683743326,246,6f:49:84:5f:cf:1f
1683743326,246,68:40:c4:00:b9:39
1683743326,246,38:1e:fd:5d:75:73
1683743353,305,49:9a:0e:9d:34:db
1683743345,277,34:fe:85:a2:af:23
1683743341,248,54:69:6c:67:3c:39
1683743344,251,5d:15:a1:ad:2c:f5
1683743345,248,7f:e2:08:52:a7:38
1683745891,290,00:25:ca:30:98:a6
1683746048,312,3c:68:16:02:d3:55
1683746047,101615,00:25:ca:6a:7a:da
1683744920,148305,00:25:ca:52:4b:60
1683744922,300,24:9f:89:a0:ef:a0
1683746188,1826,30:bb:7d:a8:63:a0
1683743988,433588,00:12:f5:30:d4:40
1683744289,280,90:f1:57:b7:27:e6
1683744289,280,00:25:ca:3f:2c:52
1683744288,278,f0:6c:b4:88:9c:34
1683744632,585017,3c:68:16:01:f3:13
1683744794,302,55:fd:b4:8d:eb:c7
1683744795,306,d7:d1:e4:71:d3:a9
1683746325,301,61:05:46:00:7f:d0
1683746206,80998,4c:87:5d:dc:2b:6b
1683746205,80998,4c:87:5d:dc:4d:67
1683744651,237265,f2:21:7f:cb:92:61
1683746446,71654,98:93:d8:68:65:56
1683744348,307,90:f1:57:bf:61:09
1683744343,517510,00:25:ca:3d:54:2e
1683745099,300,10:4e:89:c2:f6:a1
1683746951,305,00:25:52:ef:48:d9
1683743672,308,00:25:ca:29:ad:14
1683744529,302,10:4e:89:93:0c:73
1683744902,421719,84:25:3f:9c:cc:8b
1683745112,239,41:42:fc:cf:33:cb
1683746889,168934,b4:c2:6a:42:5f:e1
1683746885,168930,90:e8:68:60:99:9a
1683745846,288,b4:c2:6a:75:55:d2
1683746005,297,e0:d8:31:99:7a:b6
1683746003,403775,07:e9:23:59:62:61
1683746009,403768,66:76:19:04:03:b3
1683744350,138138,c3:83:a8:35:e2:f9
1683745342,87992,00:17:53:77:f4:cd
1683743818,304,b4:8c:9d:a6:f3:ec
1683743817,301,b4:c2:6a:53:b1:26
1683746577,312,dd:e6:ab:8a:48:fb
1683743918,284,00:25:ca:6b:d6:cc
1683743629,306,e0:e2:e6:18:a9:2a
1683746867,454261,00:81:f9:72:f3:60
1683744608,316,14:13:0b:33:4b:d4
1683744615,321,34:81:f4:c5:ab:8a
1683746382,284,41:42:de:01:2c:8c
1683744878,414027,00:25:ca:3d:b7:f4
1683746682,17012,3c:68:16:17:2d:6b
1683743874,409221,00:25:ca:2a:52:c6
1683746078,286,7c:01:0a:2c:74:e3
1683746148,303,be:96:6f:00:01:2c
1683744614,10205,c0:f6:7c:a2:6e:62
1683743949,281,10:c6:fc:25:4d:4d
1683746221,323,ac:d6:18:7f:50:5f
1683743652,258,74:5e:1c:df:1f:08
1683744005,288,d8:c0:a6:1c:64:ca
1683744009,191049,84:25:3f:58:9a:cd
1683744796,304,d4:97:c9:20:3b:2c
1683745096,248904,d8:71:4d:17:5f:35
1683746397,249,d0:49:7c:dd:e4:42
1683744545,251,fc:2c:3e:a5:e7:3c
1683746584,309,c4:a8:28:10:84:56
1683746315,297,94:54:93:1e:a3:53
1683746869,384216,90:f1:57:9c:f9:9f
1683746468,296,3c:68:16:03:f5:83
1683743745,297,00:25:ca:5b:61:d2
1683746938,306,14:13:0b:1f:0e:f8
1683746446,295,90:f1:57:d0:fe:ef
1683746448,296,d0:33:34:37:6e:3d
1683745629,306,f4:2d:9b:bb:53:b4
1683746772,167649,48:74:12:78:55:34
1683743975,285,3c:68:16:05:6a:d5
1683745835,278,3c:68:16:32:2c:d6
1683746048,312,80:ea:ca:33:18:75
1683744770,308,00:25:52:da:a0:6e
1683744766,303,f4:4e:fd:85:27:b4
1683746119,285,b4:c2:6a:41:e1:a3
1683746124,288,a6:7a:1b:04:10:17
1683745544,320,90:f1:57:f2:bb:2a
1683745547,270,7d:ed:14:ac:d9:e3
1683745473,294,f0:99:19:99:25:41
1683743641,289,a1:5a:02:1a:1e:b4
1683743641,290,48:b0:2d:0c:5a:3c
1683744923,295,00:25:ca:10:c5:7a
1683745783,294,00:26:7e:9a:c4:63
1683745980,309,90:f1:57:01:65:1c
1683744438,77344,10:c6:fc:25:3c:0a
1683744617,301,00:25:52:fc:35:e6
1683745488,420784,84:25:3f:b5:1e:b3
1683746532,307,10:4e:89:34:d6:54
1683746535,306,88:c2:55:b6:5c:de
1683744095,289,80:c5:f2:57:e2:ba
1683744715,313,00:25:52:f2:71:00
1683746771,312,b4:c2:6a:95:27:83
1683744009,321,90:f1:57:b7:29:7e
1683744007,492384,68:9e:19:36:91:d5
1683743700,317,90:fd:9f:7e:1b:c2
1683745575,285,00:25:ca:71:ec:a0
1683744403,297,00:17:53:86:58:ea
1683744699,295,00:25:52:f8:c8:03
1683744698,258243,f0:99:19:bf:90:92
1683746324,300,c4:64:e3:cf:a7:3b
1683745475,300,c0:84:7d:f3:1c:6b
1683744684,466820,90:f1:57:72:39:61
1683743456,465232,14:8f:21:ee:dd:19
1683743967,282,00:25:ca:83:50:b2
1683743974,273,00:25:52:da:51:7e
1683743776,284,00:25:52:d6:98:98
1683743874,311,10:4e:89:34:d1:d2
1683745763,306,98:b6:e9:16:1c:44
1683744840,304,00:25:52:f9:6e:4e
1683743525,437361,48:b0:2d:26:d7:b7
1683745451,352630,84:25:3f:c3:d8:af
1683744499,297,00:25:52:d6:a4:89
1683744497,301,10:4e:89:9c:2d:d2
