TimeStamp,TravelTime,MAC
1683607455,258,07:38:dc:af:de:69
1683607455,258,49:12:85:9e:b5:fc
1683607456,259,1d:e4:5b:69:7c:8d
1683607455,258,03:86:5d:d6:32:f6
1683607455,257,66:2b:a6:8f:5f:21
1683607513,292,7e:5f:91:4d:0a:ff
1683607499,276,41:38:23:9b:9b:dd
1683607553,300,7f:aa:09:8b:ce:ed
1683607553,300,63:72:bb:77:d0:5f
1683607643,318,55:76:58:5e:53:9e
1683607592,265,94:b2:cc:56:10:40
1683607602,261,1e:c3:da:83:93:80
1683607601,258,75:2e:8e:19:8e:cd
1683607784,423,6c:d1:5f:f4:bd:b5
1683607784,423,56:f8:9c:23:5e:c1
1683607784,423,04:6f:35:a3:ea:8d
1683608650,1289,90:35:ea:d0:7e:a1
1683607687,315,5c:fd:aa:a3:06:94
1683607712,294,21:ba:61:49:11:ee
1683607723,249,75:16:1a:57:4f:b8
1683607754,264,4b:24:78:cf:4b:17
1683607819,259,4c:a9:2a:ec:96:a8
1683607835,286,73:d5:0e:f3:09:9e
1683607819,258,6f:07:ee:c0:4b:a0
1683607814,243,16:8a:67:10:52:b6
1683607814,243,55:ec:12:b8:fc:ad
1683607840,251,14:cc:73:7d:0c:d8
1683607840,250,54:e1:00:12:a0:6d
1683607840,250,2c:a7:74:db:e8:0e
1683607886,295,30:ae:a4:a5:80:be
1683607840,250,66:31:7a:62:81:fa
1683607921,307,52:21:72:58:1d:57
1683607919,305,37:cd:c4:c7:4f:76
1683607918,304,79:cc:37:20:96:7a
1683607940,295,3c:37:fd:c2:3a:21
1683607925,278,d4:51:b6:55:0d:1b
1683607925,278,7c:1a:b1:3d:11:b9
1683607923,253,4c:22:8d:33:2e:7f
1683607989,302,46:75:1d:31:27:fd
1683607989,302,6a:07:42:4b:f4:79
1683607989,302,2e:2c:8b:28:ff:ed
1683607988,305,90:e8:68:60:06:94
1683608000,296,3c:68:16:1f:29:92
1683607995,280,65:48:66:95:a5:2f
1683607983,270,73:62:95:09:85:e5
1683608059,319,6d:3d:cb:4b:ce:a3
1683608059,319,15:3b:4b:32:8c:04
1683608059,319,7e:23:d6:6c:ea:cf
1683607989,254,c2:90:04:cf:47:b0
1683608059,320,63:21:67:c3:06:56
1683608003,257,5b:89:fb:31:87:92
1683608003,257,1e:6e:43:7d:7e:59
1683608003,257,51:6f:9a:14:8c:67
1683608003,257,55:f3:81:3a:94:3c
1683608003,256,45:93:61:1c:6b:4e
1683608061,293,53:56:90:fc:d7:e5
1683608061,293,61:33:a7:24:14:52
1683608061,293,67:9f:7f:98:72:53
1683608061,293,76:01:28:0d:82:ac
1683608073,252,4b:a1:8d:17:a5:b8
1683608073,253,51:4a:6b:83:55:a4
1683608075,255,5c:23:e3:19:83:e1
1683608073,253,59:44:e6:6a:e1:1e
1683608141,305,09:d3:05:5d:2c:67
1683608143,297,41:87:47:a6:a5:ba
1683608090,253,f3:47:58:4b:c7:78
1683608156,303,6c:78:81:a6:b2:d0
1683608097,257,cb:19:d0:5c:a1:d2
1683608144,298,ec:22:02:f9:82:1f
1683608143,296,c7:c8:25:6a:42:0c
1683608131,260,79:0b:cf:67:cc:e9
1683608121,250,12:79:83:86:69:10
1683608206,305,90:f1:57:4b:f0:04
1683608210,303,42:93:6d:7b:fa:c5
1683608210,304,7d:39:58:21:09:2c
1683608211,300,58:df:3e:33:cc:1d
1683608222,300,5e:10:4e:43:e9:63
1683608183,262,4c:01:ce:c4:c9:36
1683608182,260,59:d8:c0:bb:b7:b8
1683608223,301,72:e6:68:10:3d:f6
1683608182,261,6a:f6:a1:1e:34:08
1683608183,261,3e:bb:c8:89:cc:01
1683608217,295,10:4e:89:4b:f7:a5
1683608182,260,6e:e1:0a:bf:5e:0d
1683608250,300,60:e0:e0:00:86:6d
1683608247,297,4c:6c:9f:2d:e7:d4
1683608250,290,72:ef:2b:65:1c:0a
1683608246,274,26:27:12:f9:76:89
1683608246,275,42:42:6e:0b:13:51
1683608246,274,6d:4e:eb:da:3c:26
1683608246,275,78:96:1b:db:1e:ed
1683608246,274,46:a8:a1:ad:f3:ff
1683608373,320,42:49:ca:65:5b:ef
1683608381,316,74:ae:db:b4:e2:22
1683608400,305,6f:fb:0f:62:41:09
1683608406,283,2c:32:4f:7d:4d:08
1683608391,271,18:22:24:b3:ac:a1
1683608391,271,44:d5:d4:e5:5f:1d
1683608390,270,7e:e8:41:f9:83:b7
1683608391,270,67:bc:97:82:2e:2d
1683608383,253,34:d7:7d:75:ab:3b
1683608387,267,00:80:25:ee:9a:b9
1683608443,304,70:66:55:d1:cd:58
1683608451,307,50:38:7c:d5:ad:8a
1683608451,307,10:2b:41:20:4f:13
1683608472,295,84:25:3f:d2:84:d5
1683608474,296,d9:39:32:36:60:24
1683608456,276,03:70:96:f6:2e:58
1683608456,276,75:ab:3e:24:b2:9d
1683608497,305,84:25:3f:6e:a7:cb
1683608490,299,2d:68:d6:3b:7b:6d
1683608520,308,4f:59:c9:60:3a:2b
1683608536,305,65:e1:98:df:f7:11
1683608512,276,90:f1:57:7c:f9:eb
1683608517,277,00:25:ca:7f:fd:06
1683608491,239,fd:35:01:94:65:ee
1683608520,256,7d:62:a3:a3:52:34
1683608594,292,66:df:87:a8:2a:ef
1683608594,292,90:fd:9f:7d:e6:ea
1683608594,293,44:c3:8c:2a:da:c0
1683608596,291,67:68:7a:15:b7:e9
1683608597,292,20:db:2c:2a:c8:70
1683608594,292,37:52:56:ad:56:0b
1683608597,293,65:ef:a9:08:6b:91
1683608703,287,34:ae:2b:bc:aa:b9
1683608730,300,fc:58:fa:a0:00:f9
1683608702,286,60:a4:77:f9:f9:4e
1683608740,318,75:ad:99:a4:cc:52
1683608702,286,5e:c7:ec:e3:79:97
1683608738,316,5c:5c:fb:60:db:8b
1683608730,298,84:25:3f:c3:e2:3f
1683608728,284,45:82:75:9f:c6:aa
1683608727,277,40:7d:55:ab:75:13
1683608770,316,00:25:ca:36:91:3c
1683608762,307,6d:34:01:62:4d:25
1683608775,315,3c:68:16:0f:f4:17
1683608775,315,54:98:ca:88:d4:1f
1683608775,315,55:4d:ed:cb:b7:b8
1683608734,252,67:33:67:ad:dd:7f
1683608820,300,71:f8:a9:b9:d7:23
1683608799,297,3c:5f:e1:b4:a3:71
1683608800,298,79:6f:85:57:c6:cb
1683608817,297,67:45:89:48:e7:01
1683608882,286,62:23:46:3b:6c:19
1683608916,306,1e:90:91:d1:26:da
1683608882,286,2d:cd:cb:78:2a:1d
1683608951,297,60:bb:8e:93:10:d5
1683608932,246,ed:67:39:cb:9d:07
1683609014,300,e1:50:d6:2a:84:db
1683608998,284,90:f1:57:d0:d8:8a
1683608956,232,94:b2:cc:34:21:4a
1683608956,232,79:d3:ee:e3:75:a8
1683608957,227,6d:c2:fa:9f:54:f1
1683609022,279,6d:86:51:e6:76:49
1683609022,279,56:98:bf:bf:54:94
1683609014,260,4b:b2:aa:ff:86:ed
1683609020,249,50:ee:22:1d:78:ef
1683609017,246,08:c1:6d:f1:95:1c
1683609071,281,51:a1:aa:7a:1c:ba
1683609055,265,46:81:db:df:0c:66
1683609057,267,50:f9:3e:64:01:52
1683609053,246,64:a5:cc:47:8b:e5
1683609052,245,44:a0:e0:ae:ca:2b
1683609111,271,10:4e:89:48:44:16
1683609098,248,63:5f:31:19:d4:32
1683609221,302,bb:ba:07:db:1a:c1
1683609234,303,00:25:ca:46:bb:3e
1683609230,279,08:bd:d5:7d:21:36
1683609226,275,7e:07:34:48:0e:11
1683609264,294,6f:f7:8c:34:6e:79
1683609220,258,28:fd:dd:05:f3:a8
1683609221,259,6a:f3:fc:03:5e:b0
1683609264,294,42:80:ae:94:3c:e4
1683609264,294,07:09:da:2c:12:14
1683609264,294,a4:da:32:92:9f:fe
1683609262,272,e0:9d:fa:f5:55:39
1683609338,294,f0:99:19:d1:03:e0
1683609280,255,73:26:b7:37:1e:da
1683609270,247,70:e8:c2:7a:fb:29
1683609280,255,51:b4:81:fe:d6:4c
1683609340,293,62:02:e1:74:6c:7b
1683609442,298,6e:0d:f9:4b:da:25
1683609452,293,14:13:0b:05:33:68
1683609442,298,52:bf:48:f1:2a:2f
1683609442,298,3a:82:64:25:3c:64
1683609490,279,76:97:8f:f1:17:8a
1683609518,298,48:ce:0c:fa:c2:bb
1683609477,267,28:fc:43:7f:89:a4
1683609478,268,58:06:e7:7a:ef:58
1683609534,294,01:34:b0:d7:1f:16
1683609534,294,63:50:be:48:1e:69
1683609557,316,00:25:ca:2e:1d:ec
1683609552,297,7d:5c:77:db:61:d0
1683609512,242,3a:25:73:a1:5e:14
1683609561,261,63:07:82:63:65:36
1683609606,286,57:6d:ba:28:76:ca
1683609621,305,4c:ce:2d:15:6f:61
1683609621,297,e5:e0:4a:d4:d8:ab
1683609607,287,19:81:75:45:d9:ca
1683609643,298,26:61:6b:14:1e:d0
1683609643,299,40:6f:f0:16:8a:94
1683609648,285,d1:93:11:56:0e:e6
1683609675,300,48:e3:23:83:e3:eb
1683609680,305,5c:40:08:bf:f3:2c
1683609678,298,f0:1d:e1:dd:6c:18
1683609731,316,4c:e9:7b:aa:0c:f0
1683609732,317,72:cc:7e:eb:a0:43
1683609734,309,28:eb:ee:8b:7b:09
1683609736,310,63:7b:62:52:9d:ae
1683609736,310,5d:bb:cf:c9:f7:14
1683609698,273,7d:ea:10:13:58:82
1683609751,318,7a:00:b4:c9:32:4a
1683609698,272,49:e3:85:8e:50:7e
1683609717,275,52:1f:ea:4f:84:00
1683609747,297,76:3c:e3:69:78:ea
1683609799,309,00:25:52:ee:a1:c6
1683609785,298,60:92:99:ad:19:2b
1683609785,298,16:d2:34:a7:fa:c5
1683609781,281,7d:68:ff:de:64:f6
1683609782,298,00:17:53:69:73:6d
1683609785,298,4f:2c:88:e8:e4:53
1683609800,309,4a:07:be:08:45:65
1683609800,310,37:7d:2c:47:fa:69
1683609800,310,0c:1b:4c:4e:6e:7f
1683609793,292,62:1e:e0:06:1e:20
1683609796,272,02:ac:61:a5:a9:f9
1683609796,271,42:ef:50:72:2c:1a
1683609931,308,3c:68:16:0b:77:fd
1683609814,220,75:eb:87:6f:90:cf
1683609814,216,0c:9b:01:82:07:00
1683609957,317,73:00:69:b9:92:58
1683609945,307,00:25:ca:5d:73:e6
1683609957,319,4e:0e:69:0a:50:30
1683609971,299,1b:96:66:78:d5:1e
1683609922,254,7c:64:5a:98:b0:33
1683609923,253,08:72:44:af:b7:c1
1683609921,251,7a:98:bd:72:b4:7d
1683609968,284,45:ba:a7:b2:06:7c
1683609986,304,3c:53:90:48:19:6e
1683609967,283,41:42:fb:64:7a:92
1683610035,315,55:02:fd:82:4c:c9
1683610008,268,3c:68:16:34:70:29
1683610005,265,2c:d4:78:8e:0d:07
1683610005,265,42:29:29:00:50:4b
1683610077,314,24:34:07:43:11:b8
1683610081,318,e2:a8:99:4c:24:56
1683610030,270,13:82:e5:16:d8:ea
1683610032,272,56:fd:91:31:39:94
1683610107,311,3b:53:ae:ee:fe:45
1683610107,311,64:83:7a:fc:e5:0e
1683610125,292,4e:2d:22:3a:e0:15
1683610122,281,44:0a:19:ec:42:09
1683612326,301,66:76:19:04:02:c0
1683610951,290,3c:68:16:01:ca:08
1683613665,90026,10:c6:fc:1b:6c:80
1683613669,453768,00:17:53:86:66:a7
1683610711,296,3c:68:16:0c:a6:a5
1683611179,284,c4:a8:28:10:85:4d
1683611182,289,90:f1:57:d0:d2:c3
1683610170,302,c0:e4:34:66:14:d8
1683612752,294,f0:99:19:0f:62:71
1683611559,315,00:25:52:d9:59:a8
1683611468,311,00:25:52:fb:09:c8
1683610331,301,fc:45:c3:f8:90:ba
1683610327,305,cc:f9:57:08:1c:10
1683610327,304,84:25:3f:70:ec:3b
1683611810,219273,00:25:ca:6f:6e:10
1683611549,309,a6:7a:1b:04:20:40
1683611549,309,88:c6:26:47:67:ba
1683613005,294,00:25:ca:31:3b:16
1683611558,298,24:0a:c4:87:f0:e6
1683610987,440339,f0:45:da:c3:00:0e
1683612460,283,00:25:ca:3e:b3:d2
1683611490,879,00:25:ca:2a:0a:ea
1683612919,252687,b0:b1:13:86:14:92
1683611644,304,00:25:52:f1:55:6c
1683611152,307,7c:96:d2:cd:68:82
1683611149,305,00:12:f5:30:1c:b5
1683611151,308,02:fd:f8:ad:2b:f4
1683611985,289,00:25:ca:30:2e:90
1683611313,293,00:25:52:db:41:90
1683610310,306,00:13:43:6c:88:ee
1683611115,301,98:07:2d:6d:ab:cb
1683612639,316,00:25:ca:4e:ad:d2
1683611821,299,a4:34:f1:87:ca:78
1683610225,253,ec:6c:02:96:6a:96
1683611429,273,5e:71:46:a0:00:d5
1683611424,271,00:25:ca:0e:8b:38
1683610453,292,3c:68:16:25:53:e4
1683610452,295,00:17:53:5c:64:7c
1683612239,279,f9:82:e0:30:1c:dd
1683612233,277,90:f1:57:e5:2b:4d
1683613639,9045,e8:31:cd:13:ee:be
1683610772,301,c8:20:bd:bd:7e:57
1683613016,378512,00:25:ca:5c:02:54
1683610183,317,d8:c0:a6:1c:89:f4
1683610181,314,b4:c2:6a:91:36:4d
1683613315,295,14:13:0b:40:87:2f
1683610969,291,f5:99:0f:82:fe:21
1683612443,280,00:25:ca:50:39:d6
1683612440,284,b4:c2:6a:95:27:6d
1683611472,284,b4:c2:6a:a7:c5:7d
1683612933,282,4c:87:5d:66:ba:a7
1683612933,282,2c:41:a1:dc:fa:41
1683611184,357771,3c:68:16:1f:4a:cc
1683611825,275,0d:da:97:7f:83:75
1683611522,300,3c:68:16:06:2d:fc
1683611513,295,14:8f:21:01:d6:7b
1683612042,302,00:25:52:fc:5c:d3
1683612736,292,00:25:52:fb:ac:27
1683612733,296,41:42:83:12:48:ca
1683613577,305,3c:68:16:25:80:7a
1683612861,312,d8:71:4d:18:ac:7e
1683613605,284,f0:99:19:c4:b3:6c
1683611395,295,fe:d4:6f:7e:3f:0a
1683611491,306,c0:84:7d:f3:1c:6b
1683611983,290,3c:68:16:04:0f:13
1683611981,301,90:f1:57:c9:7e:4a
1683613573,282,3c:68:16:33:a9:ef
1683612132,282,3c:68:16:25:84:33
1683611443,291,3c:68:16:03:07:a0
1683611439,304,d8:c0:a6:1c:45:d2
1683611616,294,14:13:0b:1f:91:87
1683612594,132448,b8:92:1d:00:0f:d3
1683611211,281,f0:99:19:88:69:9c
1683611624,11806,0c:61:cf:c1:13:b8
1683612231,307,00:25:ca:41:f5:8e
1683613571,291,3c:68:16:2f:16:29
1683613238,326,90:f1:57:44:50:c8
1683613365,298,d2:d6:1b:f0:79:90
1683613637,125299,3c:68:16:1f:62:1b
1683612982,297,00:25:52:f3:0f:e5
1683612973,296,14:13:0b:16:0c:3f
1683611665,248681,f4:a8:06:cd:0a:31
1683612622,291,3c:68:16:31:5b:d4
1683612437,274,3c:68:16:04:32:3c
1683613129,221720,00:25:ca:71:f0:32
1683611596,189149,40:2e:71:2d:3d:ed
1683612323,9960,c7:98:2b:dd:3b:1b
1683612773,307,90:f1:57:4d:b3:68
1683611066,291,14:13:0b:3d:23:b5
1683612802,309,00:04:4b:da:eb:22
1683610891,294,00:25:ca:28:bc:ce
1683610893,294,6c:9a:c9:04:d9:90
1683610525,472,44:b7:d0:26:42:73
1683612643,312,c0:28:8d:8c:68:93
1683612655,310,00:25:ca:5e:0c:14
1683610175,296,14:8f:21:01:da:ea
1683612852,301,00:25:ca:2a:a7:f2
1683612636,8832,00:25:ca:33:f3:8a
1683610961,290,00:17:53:6d:1d:c3
1683611247,295,3c:68:16:2e:f4:d3
1683611498,273,24:0a:c4:1c:27:72
1683613053,304,10:c6:fc:96:ff:4f
1683611443,284,90:f1:57:ad:43:a6
1683613551,284,c4:a8:28:10:84:9a
1683613454,108668,c2:08:17:00:61:4d
1683611579,319,08:90:ba:06:58:6f
1683611572,313,f0:99:19:97:95:86
1683611576,316,00:25:ca:29:54:1a
1683611578,315,23:01:01:18:99:ea
1683612470,326,90:f1:57:a8:d5:a0
1683612468,303,14:13:0b:16:0c:dd
1683612984,238,34:94:54:da:e8:6e
1683612641,320,3c:68:16:07:93:15
1683611584,284,00:17:e2:09:82:70
1683610190,320,6b:83:cd:0e:2c:45
1683610182,300,1b:03:41:3f:fa:a2
1683610182,299,62:23:93:27:23:85
1683610200,293,22:01:27:af:be:cb
1683610230,260,71:f3:7d:ab:66:ab
1683610227,257,63:52:81:28:06:8e
1683610332,301,0a:e6:29:09:1f:85
1683610342,299,13:9c:04:0d:17:f9
1683610296,246,43:47:81:ae:61:51
1683610296,245,5d:f1:96:fc:e5:33
1683610285,233,5b:dd:fa:ea:5b:62
1683610525,472,66:80:c2:a8:89:c1
1683610371,280,4f:48:66:af:85:4f
1683610373,262,64:64:76:23:2b:3a
1683610373,253,74:f2:6b:17:21:ea
1683610415,232,20:d4:9a:a9:fb:b1
1683610466,315,3c:68:16:07:b4:03
1683610465,315,00:80:25:e8:f4:16
1683610465,315,15:9e:aa:12:c9:ab
1683610465,315,4c:4f:91:3d:1e:5c
1683610471,291,4f:68:ff:c6:7d:3b
1683610402,243,b2:4c:1c:c2:11:14
1683610403,243,7b:29:4e:6a:db:27
1683610535,348,b4:c2:6a:75:58:1a
1683610468,292,c6:34:93:dc:4d:a0
1683610540,324,4b:07:f1:ea:e3:db
1683610535,345,5b:f5:aa:3d:d3:8b
1683610518,308,30:97:71:ac:14:ae
1683610550,277,63:aa:53:0e:a5:d6
1683610572,267,28:af:fa:bf:01:da
1683610572,290,75:c4:44:71:f1:75
1683610572,292,41:67:6b:a5:f7:ae
1683610621,290,64:1e:a0:77:05:a6
1683610569,235,6f:8b:e5:92:31:6c
1683610714,298,41:27:44:fa:68:8a
1683610691,270,0a:8b:51:09:73:bf
1683610691,270,4d:20:7a:d6:e1:2c
1683610690,244,52:0f:d3:7c:40:10
1683610680,258,75:60:18:a2:3e:a7
1683610681,258,cc:cb:22:91:69:65
1683610690,269,78:e3:ce:81:83:61
1683610680,258,c0:28:8d:fc:9e:ca
1683610690,269,71:5d:23:e2:1a:0f
1683610679,257,70:cf:11:6c:f7:84
1683610690,249,4e:55:03:76:7e:45
1683610690,248,71:94:f4:00:0e:cd
1683610772,301,07:d0:f8:01:a1:f4
1683610823,308,00:80:25:ec:4b:d0
1683610816,313,14:13:0b:05:7a:f3
1683610849,293,0b:e9:3c:54:be:8f
1683610850,294,64:7c:00:33:48:f5
1683610863,310,24:69:e5:81:01:55
1683610810,242,46:fa:69:1f:08:b1
1683610822,234,69:ed:87:0f:36:99
1683610845,250,c0:85:b9:92:9a:27
1683610845,244,2a:97:cb:d2:21:7a
1683610845,244,4d:fa:be:b1:f2:33
1683610846,249,3d:d8:6f:ad:99:cf
1683610846,245,59:88:19:2c:1b:40
1683610901,258,40:3f:6d:ed:b8:d4
1683610961,290,7d:3f:dc:d7:2b:21
1683610971,293,6d:55:ed:e2:63:6b
1683610969,291,37:2c:7b:53:5f:66
1683610970,292,63:6d:24:24:34:56
1683610993,292,7f:54:c9:69:a4:dd
1683610993,302,6b:80:61:cb:b9:73
1683611074,333,70:66:55:56:7a:ec
1683611071,305,f0:25:21:0c:58:e8
1683611071,293,6a:76:bd:c3:bb:74
1683611150,294,45:8c:36:7e:46:f7
1683611148,288,21:0e:85:3e:f7:2a
1683611151,301,57:83:cf:62:67:cc
1683611121,267,44:b9:b5:61:41:cb
1683611120,266,12:37:d9:d9:9f:81
1683611119,265,4d:dd:36:40:9a:67
1683611120,267,78:34:53:a7:e7:5d
1683611137,267,fc:db:21:02:7b:d9
1683611120,266,05:5d:29:29:1a:db
1683611104,238,27:1c:9b:14:8d:1a
1683611105,238,5a:8e:89:16:90:60
1683611166,242,fc:58:fb:cf:be:90
1683611202,307,84:25:3f:b5:10:09
1683611183,288,6b:4e:91:08:4f:74
1683611205,299,62:9b:e7:40:78:4d
1683611163,258,33:5a:63:90:29:83
1683611167,265,41:ef:ae:69:03:d5
1683611166,263,f6:3b:01:b8:16:a2
1683611163,259,48:6c:a7:6f:d2:11
1683611162,251,ec:81:93:14:8c:cc
1683611165,261,58:a3:b0:2c:9a:79
1683611206,299,5c:0b:52:ec:da:1d
1683611216,285,23:14:ef:e1:64:6e
1683611239,303,66:45:e4:73:7f:0d
1683611239,303,6a:4e:af:3c:b7:f5
1683611239,303,63:1d:ee:1a:5b:86
1683611239,303,0b:72:cb:f3:ea:f7
1683611249,299,40:12:9a:af:19:b3
1683611251,301,60:8f:2e:fb:c5:29
1683611256,290,56:ec:08:ae:e1:0c
1683611247,267,3c:0d:01:72:2a:db
1683611247,267,2b:94:50:9f:fa:58
1683611256,290,40:5a:9f:e1:5e:5a
1683611255,294,90:fd:9f:54:dc:ee
1683611247,283,f0:99:19:c4:ba:6c
1683611247,267,7c:4e:c4:d2:f5:c4
1683611256,290,29:82:38:2c:e9:c8
1683611256,290,63:dd:d7:e7:c4:f9
1683611242,264,90:f1:57:03:b2:e5
1683611314,294,74:3e:85:0e:f3:b4
1683611301,270,3c:68:16:22:1c:55
1683611299,275,36:f1:4b:ab:19:8e
1683611332,306,5a:3d:0a:7e:32:93
1683611299,275,3c:68:16:21:6a:64
1683611287,252,69:7a:25:80:87:34
1683611324,281,6d:a2:89:de:0e:a7
1683611361,303,34:e8:d2:96:e1:c8
1683611364,304,38:39:f2:db:c8:9a
1683611364,304,64:aa:e7:b4:05:c2
1683611318,240,6e:65:07:b2:9c:13
1683611319,241,1d:84:e8:4c:33:1b
1683611402,289,46:17:f0:0f:0d:10
1683611467,307,76:3d:6b:1d:92:2c
1683611443,282,6f:6d:71:da:fb:47
1683611484,310,46:70:ad:fd:6d:cc
1683611469,297,45:61:e6:db:57:2c
1683611469,297,65:1c:21:33:09:99
1683611405,232,67:b2:a7:35:84:0c
1683611491,306,37:23:0a:27:53:98
1683611491,306,5d:3e:5e:50:9e:22
1683611487,307,74:d4:ed:b5:c3:8f
1683611481,291,66:9d:55:61:66:9d
1683611518,298,52:38:cc:a3:6c:4a
1683611501,275,4a:50:68:1d:bd:fd
1683611498,273,42:b5:9c:6a:fe:b6
1683611522,301,c2:32:6e:d3:56:fe
1683611549,309,59:06:6c:8f:26:c4
1683611573,323,6c:44:6a:f0:b8:2f
1683611561,308,49:14:83:b0:12:b9
1683611581,318,7f:99:aa:e7:d4:ce
1683611579,288,14:8f:21:98:c9:19
1683611582,284,4f:57:b8:f7:a0:43
1683611582,282,60:35:f9:72:1a:6c
1683611622,300,3c:68:16:5c:c1:5a
1683611563,247,4c:b8:2c:e5:90:eb
1683611571,250,67:ac:1a:71:cf:33
1683611644,304,f2:b5:62:13:23:69
1683611643,304,fd:14:6d:28:2d:95
1683611738,315,4e:6b:fe:af:3c:94
1683611738,316,40:c6:d6:5d:cd:55
1683611740,318,0b:d8:f0:05:d0:a4
1683611751,295,f0:99:19:ce:4e:f9
1683611753,296,00:25:ca:78:06:38
1683611755,298,c0:26:1e:6a:f6:b8
1683611854,379,7b:d8:2a:83:82:41
1683611821,299,7d:53:a9:27:42:4e
1683611864,321,51:48:c8:ba:d3:2c
1683611844,298,4f:93:6c:ad:6b:a0
1683611844,298,57:cc:95:d5:9a:88
1683611791,251,75:fa:5a:66:ad:49
1683611822,272,4b:5a:3d:9f:b1:db
1683611850,244,60:d9:86:bd:c7:87
1683611909,279,05:df:51:b6:85:01
1683611910,283,6b:f1:22:8c:16:67
1683611909,282,0e:d9:f4:2c:e4:14
1683611961,315,7d:a0:bc:65:5c:6d
1683611961,315,3d:f3:ad:1c:93:c9
1683611959,291,49:82:4e:a7:50:4c
1683611971,301,02:56:04:02:4e:e3
1683611959,289,71:14:54:67:fa:e0
1683611959,291,3b:5e:da:c2:4a:07
1683612067,357,b4:c2:6a:b5:99:b8
1683611967,244,66:0b:ee:f5:d9:58
1683611967,244,22:ec:11:79:86:eb
1683611968,245,4d:60:5e:a4:cc:59
1683612047,251,74:11:f1:d2:36:26
1683612102,288,14:e0:84:96:89:d9
1683612043,241,7a:45:b2:13:21:7f
1683612055,231,0f:55:eb:8f:b0:ee
1683612059,235,6d:2d:0e:15:b4:2f
1683612055,231,4d:fd:f1:90:1d:f7
1683612062,238,50:03:c3:1c:8f:79
1683612056,232,69:14:65:11:6c:5d
1683612088,241,3b:8a:02:dd:df:35
1683612179,302,01:81:a1:87:1d:68
1683612179,302,53:97:ff:74:b0:20
1683612151,271,4d:b9:49:c3:f3:2a
1683612233,308,47:04:f8:39:7f:0b
1683612341,397,c2:50:d9:2d:d5:a9
1683612241,281,53:78:77:3b:44:0f
1683612238,280,5b:09:66:d5:13:49
1683612245,255,31:5d:9b:fd:75:20
1683612245,255,53:cc:e6:6f:5f:0f
1683612307,297,5e:85:a9:5c:f0:d8
1683612327,302,55:cd:50:d2:e5:a9
1683612287,256,63:b4:d4:a6:97:3a
1683612383,310,50:16:49:c3:a0:11
1683612331,259,48:de:3e:32:b7:dd
1683612383,310,56:74:4b:2d:ef:39
1683612323,233,64:c4:17:09:95:cd
1683612436,302,45:e9:d7:55:a4:d5
1683612403,266,70:7a:a2:ec:07:2e
1683612402,265,00:0a:08:88:7a:80
1683612471,321,3c:68:16:25:81:0f
1683612403,262,68:60:bd:76:80:92
1683612460,318,2d:52:1c:35:14:95
1683612461,319,6a:e7:a3:31:55:b9
1683612476,306,5b:ae:be:2b:43:80
1683612441,279,48:08:d3:34:ed:bb
1683612457,301,79:82:d1:9b:50:9a
1683612438,267,61:9c:c8:90:9c:c6
1683612469,303,90:3a:e6:77:67:61
1683612469,289,63:e9:85:0b:9c:72
1683612526,285,0f:8a:d2:8c:a0:e5
1683612529,288,74:39:c1:5e:d2:27
1683612527,286,3c:68:16:07:49:bb
1683612524,246,62:df:68:cc:94:7d
1683612611,297,00:25:52:da:b1:e5
1683612638,323,f0:45:da:c2:c4:5e
1683612643,318,42:2e:30:27:4d:87
1683612643,318,25:a9:67:9d:7b:cb
1683612643,311,3c:68:16:1f:08:a9
1683612644,319,45:b1:c8:14:df:bb
1683612683,337,0f:0f:c0:6b:e4:5c
1683612683,336,66:e7:80:75:88:1e
1683612680,295,14:13:0b:23:21:66
1683612707,296,3c:68:16:34:a9:8c
1683612645,255,ec:2e:98:bf:76:64
1683612652,261,32:63:84:d9:6a:44
1683612651,260,49:0e:68:62:ad:55
1683612651,260,54:53:ad:c3:b5:b1
1683612721,300,6d:02:9f:44:13:40
1683612727,283,71:b0:a8:d6:53:bb
1683612761,310,61:a1:86:8d:c9:63
1683612736,292,7a:ae:d3:b6:a8:26
1683612763,300,6b:c2:ce:2a:be:50
1683612740,283,00:25:ca:83:86:76
1683612745,287,44:68:cc:71:e9:0a
1683612763,301,60:12:15:b6:27:c2
1683612802,301,4b:50:d4:7e:d4:b2
1683612803,302,04:ad:89:40:7e:12
1683612775,244,13:92:97:3f:2b:a0
1683612842,297,14:94:ff:d0:ee:d7
1683612841,297,74:9a:86:d8:6b:1b
1683612794,252,5b:a9:ab:54:c6:35
1683612832,293,10:c6:fc:37:14:4c
1683612861,310,62:3a:e2:e4:34:85
1683612861,310,6d:54:9c:b1:ef:ca
1683612861,310,4e:38:08:8f:a5:2e
1683612861,312,46:a7:e1:34:4e:38
1683612852,301,5d:1d:94:05:58:fa
1683612854,283,5b:0b:19:54:d9:91
1683612852,281,61:b8:10:23:2b:9b
1683612874,281,90:f1:57:10:32:65
1683612876,282,52:2d:8c:28:27:aa
1683613056,453,b4:c2:6a:34:bb:2d
1683612876,282,0c:a2:c2:49:ae:55
1683612876,282,c6:7c:08:04:27:2d
1683612878,250,bc:82:5d:47:82:c7
1683612956,305,50:b0:ec:29:69:f2
1683612960,308,3c:68:16:32:3e:95
1683612933,282,6c:bb:fa:99:56:13
1683612933,289,7b:03:d8:94:8a:b0
1683613290,536,61:a5:7a:60:d0:70
